timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1753931044760,7,GET /generate-catalog,200,OK,Auth Service Load 1-1,text,true,,723,164,1,2,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931044768,5,GET /generate-catalog,200,OK,Auth Service Load 1-1,text,true,,723,164,1,2,http://auth-service.default.svc.cluster.local:8000/generate-catalog,5,0,0
1753931044773,9,GET /generate-catalog,200,OK,Auth Service Load 1-1,text,true,,723,164,1,2,http://auth-service.default.svc.cluster.local:8000/generate-catalog,9,0,0
1753931044782,7,GET /generate-catalog,200,OK,Auth Service Load 1-1,text,true,,723,164,1,2,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931044789,7,GET /generate-catalog,200,OK,Auth Service Load 1-1,text,true,,723,164,1,2,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931044796,8,GET /generate-catalog,200,OK,Auth Service Load 1-1,text,true,,723,164,1,2,http://auth-service.default.svc.cluster.local:8000/generate-catalog,8,0,0
1753931044804,8,GET /generate-catalog,200,OK,Auth Service Load 1-1,text,true,,723,164,1,2,http://auth-service.default.svc.cluster.local:8000/generate-catalog,8,0,0
1753931044812,8,GET /generate-catalog,200,OK,Auth Service Load 1-1,text,true,,723,164,1,2,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931044820,7,GET /generate-catalog,200,OK,Auth Service Load 1-1,text,true,,723,164,1,2,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931044828,7,GET /generate-catalog,200,OK,Auth Service Load 1-1,text,true,,723,164,1,2,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931044836,6,GET /generate-catalog,200,OK,Auth Service Load 1-1,text,true,,723,164,1,2,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931044843,7,GET /generate-catalog,200,OK,Auth Service Load 1-1,text,true,,723,164,1,2,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931044850,6,GET /generate-catalog,200,OK,Auth Service Load 1-1,text,true,,723,164,1,2,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931044857,8,GET /generate-catalog,200,OK,Auth Service Load 1-1,text,true,,723,164,1,2,http://auth-service.default.svc.cluster.local:8000/generate-catalog,8,0,0
1753931044866,6,GET /generate-catalog,200,OK,Auth Service Load 1-1,text,true,,723,164,1,2,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931044872,5,GET /generate-catalog,200,OK,Auth Service Load 1-1,text,true,,723,164,1,2,http://auth-service.default.svc.cluster.local:8000/generate-catalog,5,0,0
1753931044878,4,GET /generate-catalog,200,OK,Auth Service Load 1-1,text,true,,723,164,1,2,http://auth-service.default.svc.cluster.local:8000/generate-catalog,4,0,0
1753931044746,163,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1534,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,163,0,0
1753931044910,87,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1544,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,86,0,0
1753931044997,87,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1536,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,87,0,0
1753931045084,120,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1527,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,120,0,0
1753931045205,88,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1535,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,88,0,0
1753931045293,83,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1541,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,83,0,0
1753931045377,125,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1534,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,125,0,0
1753931045503,83,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1542,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,83,0,0
1753931045587,86,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1535,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,86,0,0
1753931045674,84,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1542,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,83,0,0
1753931045758,79,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1542,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,79,0,0
1753931045837,85,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1540,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,85,0,0
1753931045923,84,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1535,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,84,0,0
1753931046007,83,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1536,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,83,0,0
1753931046091,83,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1539,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,83,0,0
1753931046175,119,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1530,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,119,0,0
1753931046295,78,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1542,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,78,0,0
1753931046374,121,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1529,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,121,0,0
1753931046496,127,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1529,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,127,0,0
1753931046624,126,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1532,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,126,0,0
1753931046751,127,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1527,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,127,0,0
1753931046879,82,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1544,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,82,0,0
1753931046962,82,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1536,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,81,0,0
1753931047045,125,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1525,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,125,0,0
1753931047171,124,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1529,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,124,0,0
1753931047296,83,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1542,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,83,0,0
1753931047380,119,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1528,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,119,0,0
1753931047500,122,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1529,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,122,0,0
1753931047623,87,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1535,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,87,0,0
1753931047710,80,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1542,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,80,0,0
1753931047790,79,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1543,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,79,0,0
1753931047869,85,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1537,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,84,0,0
1753931047954,83,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1537,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,83,0,0
1753931048037,80,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1535,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,80,0,0
1753931048118,125,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1530,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,125,0,0
1753931048244,88,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1535,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,88,0,0
1753931048332,79,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1537,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,79,0,0
1753931048412,124,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1534,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,124,0,0
1753931048537,78,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1543,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,78,0,0
1753931048615,124,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1528,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,124,0,0
1753931048740,130,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1528,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,130,0,0
1753931048871,79,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1542,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,79,0,0
1753931048950,78,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1536,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,78,0,0
1753931049028,121,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1529,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,121,0,0
1753931049149,85,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1543,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,85,0,0
1753931049235,134,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1533,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,134,0,0
1753931049370,80,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1543,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,80,0,0
1753931049451,127,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1528,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,127,0,0
1753931049579,128,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1528,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,128,0,0
1753931049708,118,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1531,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,118,0,0
1753931049827,126,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1534,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,126,0,0
1753931049954,83,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1535,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,83,0,0
1753931050037,85,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1535,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,85,0,0
1753931050123,82,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1543,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,82,0,0
1753931050205,125,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1529,158,1,1,http://moga-optimizer.default.svc.cluster.local:8000/optimize,125,0,0
1753931050331,125,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1530,158,1,2,http://moga-optimizer.default.svc.cluster.local:8000/optimize,125,0,0
1753931050458,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,1
1753931050465,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050472,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050480,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050487,8,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,8,0,0
1753931050495,8,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050503,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050510,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050518,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050525,8,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,8,0,0
1753931050533,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050541,12,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,12,0,0
1753931050553,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050560,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050567,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050573,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050581,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050588,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050595,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050603,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050610,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050617,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050625,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050632,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050640,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050648,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050656,9,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,9,0,0
1753931050666,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050457,218,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1543,158,2,3,http://moga-optimizer.default.svc.cluster.local:8000/optimize,218,0,0
1753931050466,210,GET /optimize,200,OK,MOGA Optimizer Load 2-2,text,true,,1528,158,2,3,http://moga-optimizer.default.svc.cluster.local:8000/optimize,210,0,2
1753931050673,8,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,8,0,0
1753931050681,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050687,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050693,15,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,15,0,0
1753931050709,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050716,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050723,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050730,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050737,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050745,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050751,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050758,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050765,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050772,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050778,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050785,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050793,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050800,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050808,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050815,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050822,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050829,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050836,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050842,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050849,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050857,8,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,8,0,0
1753931050866,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050873,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050881,9,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,9,0,0
1753931050890,10,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,9,0,0
1753931050900,9,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,9,0,0
1753931050675,235,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1541,158,2,3,http://moga-optimizer.default.svc.cluster.local:8000/optimize,235,0,0
1753931050910,6,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,6,0,0
1753931050917,5,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,5,0,0
1753931050922,5,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,5,0,0
1753931050928,10,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,10,0,0
1753931050677,268,GET /optimize,200,OK,MOGA Optimizer Load 2-2,text,true,,1533,158,2,3,http://moga-optimizer.default.svc.cluster.local:8000/optimize,268,0,0
1753931050938,8,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,8,0,0
1753931050947,8,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,8,0,0
1753931050955,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050962,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050969,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050976,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050984,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931050991,8,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,8,0,0
1753931050999,9,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,9,0,0
1753931051009,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931051016,11,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,11,0,0
1753931051028,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931051035,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931051042,8,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931051050,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931051057,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931051065,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931051072,8,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,8,0,0
1753931051081,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931051089,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931051096,8,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,8,0,0
1753931051104,8,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931051112,8,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,8,0,0
1753931051120,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931051128,7,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,7,0,0
1753931051136,10,GET /generate-catalog,200,OK,Auth Service Load 1-2,text,true,,723,164,1,3,http://auth-service.default.svc.cluster.local:8000/generate-catalog,10,0,0
1753931050911,237,GET /optimize,200,OK,MOGA Optimizer Load 2-1,text,true,,1536,158,2,3,http://moga-optimizer.default.svc.cluster.local:8000/optimize,237,0,0
1753931050946,209,GET /optimize,200,OK,MOGA Optimizer Load 2-2,text,true,,1537,158,2,3,http://moga-optimizer.default.svc.cluster.local:8000/optimize,209,0,0
